185,84
188,84
190,84
252,84
105,85
159,85
247,85
273,85
87,86
88,86
88,87
134,87
135,87
136,87
137,87
165,87
90,89
91,89
92,89
92,91
171,91
135,92
171,92
264,92
266,92
94,93
95,93
96,93
97,93
98,93
240,93
95,94
96,94
202,94
237,94
240,94
96,95
97,95
98,95
202,95
97,96
240,96
98,97
131,97
132,97
131,98
132,98
100,99
101,99
102,99
103,99
101,100
102,100
103,100
102,101
103,101
103,102
173,102
243,102
244,102
243,103
105,104
106,104
107,104
108,104
109,104
111,104
107,105
109,105
155,105
159,105
247,105
247,106
248,106
108,107
109,107
110,107
155,107
160,107
109,108
110,108
111,108
112,108
200,109
260,109
160,110
203,110
204,110
253,110
112,111
236,111
238,111
239,111
240,111
161,112
162,112
253,112
114,113
115,113
116,113
117,113
118,113
119,113
115,114
117,114
119,114
241,114
119,115
241,115
117,116
118,116
119,116
120,116
121,116
123,116
118,117
119,117
123,117
119,118
120,118
121,118
123,118
121,120
122,120
123,120
122,121
123,121
123,122
125,124
126,124
127,124
128,124
129,124
130,124
192,124
126,125
128,125
130,125
191,125
192,125
127,126
128,126
130,126
191,126
192,126
254,126
130,127
191,127
233,127
192,128
254,128
255,128
256,128
254,129
256,129
262,129
191,130
192,130
132,131
133,131
139,131
139,132
138,133
139,133
140,133
141,133
135,134
136,134
165,134
264,134
266,134
269,134
271,134
264,135
266,135
137,136
165,136
166,136
167,136
165,137
166,137
167,137
282,137
139,138
140,138
141,138
141,139
141,140
245,140
267,140
143,142
144,142
145,142
189,142
258,142
288,142
289,142
144,143
145,143
146,143
147,143
146,144
204,144
206,144
258,144
259,144
218,145
289,145
147,146
204,146
206,146
287,146
218,147
220,147
279,147
280,147
287,147
168,148
180,148
181,148
150,149
151,149
152,149
153,149
154,149
151,150
152,150
196,150
152,151
161,151
196,151
251,151
291,151
196,152
154,153
161,153
162,153
163,153
164,153
284,153
161,154
162,154
279,154
283,154
284,154
285,154
156,155
157,155
158,155
159,155
160,155
157,156
158,156
193,156
194,156
195,156
158,157
160,157
162,161
163,161
164,161
164,162
253,162
287,162
164,163
197,163
197,164
284,164
166,165
167,165
271,165
167,166
210,166
282,166
174,167
176,167
210,167
282,167
169,168
170,168
170,169
180,169
218,169
281,169
281,170
264,171
265,171
211,172
273,172
175,174
176,174
177,174
210,174
282,174
176,175
177,175
178,175
179,175
177,176
179,176
210,176
282,176
179,177
210,177
179,178
290,178
213,179
290,179
181,180
183,182
184,182
261,184
186,185
188,185
252,185
187,186
188,186
190,186
188,187
189,187
190,188
252,188
275,188
276,188
288,189
289,189
252,190
274,190
275,190
276,190
192,191
254,192
194,193
195,193
195,194
211,194
211,195
251,196
277,196
291,196
199,198
200,198
201,198
202,198
257,198
200,199
201,199
202,199
237,199
202,200
237,200
240,200
260,200
202,201
257,201
257,202
204,203
205,203
206,203
206,204
253,204
287,204
206,205
244,205
259,205
259,206
286,206
208,207
286,207
209,208
210,208
286,208
282,210
213,212
214,212
214,213
290,213
290,214
216,215
217,215
228,215
229,215
217,216
227,216
228,216
229,216
228,217
219,218
220,218
221,218
221,219
227,219
231,219
278,219
221,220
279,220
280,220
281,220
227,221
229,221
231,221
232,221
223,222
224,222
225,222
226,222
224,223
226,223
235,223
246,223
270,223
226,224
235,224
246,224
268,224
271,224
235,226
246,226
228,227
229,227
230,227
231,227
232,227
229,228
230,228
232,228
230,229
232,229
231,230
232,230
232,231
246,235
237,236
238,236
239,236
240,236
260,236
240,237
260,237
239,238
243,242
244,242
245,242
244,243
259,244
267,245
268,246
270,246
271,246
258,249
288,249
274,251
276,251
277,251
291,251
275,252
276,252
255,254
256,254
256,255
262,255
263,255
278,255
289,255
262,256
263,256
259,258
286,259
263,262
278,262
278,263
265,264
266,264
269,266
270,266
271,266
272,266
269,268
270,268
271,268
272,268
271,269
272,269
271,270
272,270
272,271
275,274
276,274
277,274
291,274
276,275
277,275
277,276
291,277
283,279
287,279
281,280
283,280
284,283
285,283
285,284
